(base) tsp330@TSP330-PC:~/Pytorch-Handwritten-Mathematical-Expression-Recognition$ python3 Train.py
total words/phones 112
total  8359 batch data loaded
ignore 476 images
total  925 batch data loaded
ignore 61 images
epoch is 0, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 94.721869
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 0.049797
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.033551
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 1.060610
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 2.494386
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.935009
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 0.064039
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.030783
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 0.018887
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 0.025087
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.028514
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 0.030088
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 0.033931
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 0.040336
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 2.712166
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 2.480683
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 0.028517
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 1.473036
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 0.027331
epoch is 67, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.045798
epoch is 67, the whole loss is 0.541175
Now, begin testing!!
total_line_rec is 344
wer is 0.17389
sacc is 0.37229
whole loss is 0.00000
the best is 0.384199
the loss is bigger than before,so do not save the model
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 0.018953
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 1.132831
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 1.493643
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 0.036951
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 1.991631
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.034000
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 0.037108
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 0.022622
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.904604
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 0.042049
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 0.030477
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 0.029995
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 1.105428
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.039347
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.054726
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 1.736011
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 0.031473
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 3.300812
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 1.097937
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 0.032749
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 2.719004
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 0.021085
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 1.450025
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 0.081568
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 0.029593
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 0.025159
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 1.230911
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.676394
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 0.046053
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 0.023899
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 1.330930
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 0.035737
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 0.032499
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 0.040394
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 1.006754
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 0.025195
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.015837
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 0.032727
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 0.030516
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 0.026063
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 0.017547
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 0.090517
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 0.032277
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 0.061784
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 0.035888
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 0.035803
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.025206
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.030657
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 0.027106
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 0.011217
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 0.030087
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.030824
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 3.101071
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 1.602202
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.015715
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 2.017835
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 2.155050
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 0.029620
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 0.040833
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.025730
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 0.020788
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 0.051989
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 0.033719
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 1.238142
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 1.641713
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 0.055340
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 3.962227
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 1.159493
epoch is 68, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.039968
epoch is 68, the whole loss is 0.569552
Now, begin testing!!
total_line_rec is 338
wer is 0.19250
sacc is 0.36580
whole loss is 0.00000
the best is 0.384199
the loss is bigger than before,so do not save the model
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 0.015264
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 1.623712
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 0.029659
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 2.371090
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.033790
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.041139
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 0.034631
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 0.034056
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.020004
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 1.762887
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 1.273643
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 1.054867
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 0.023144
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.016738
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.042899
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 0.045601
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 1.658259
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 1.242017
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 0.029473
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 1.281146
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 2.134954
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 0.025279
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 0.856242
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 1.461949
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 0.013888
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 0.041242
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 0.008918
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.030606
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 0.031989
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 0.020247
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 0.016366
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 0.042599
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 0.037051
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 2.177244
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 0.049120
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 0.028771
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.050188
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 0.055691
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 0.047300
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 3.064884
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 0.024372
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 0.028698
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 0.053510
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 0.084687
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 0.028170
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 0.048510
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.038778
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.081984
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 0.048821
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 1.598762
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 1.086482
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.048564
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 1.130535
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 0.032152
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 0.093506
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 0.039152
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.019486
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 0.027497
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 0.981359
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.736880
epoch is 69, lr rate is 0.00000, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 1.207284
